ra,dec,tic_id,sy_dist,sy_disterr,st_lum,st_mass,inclination
101.34558532168,-31.79364783291,S52687259,23.927261352539062,0.0154218673706072,0.3031389774989751,1.1544960737228394,13.808450549185206
286.98883436347,16.8533848635,S394647304,21.108224868774418,0.0395984649658203,0.1613960139950174,1.01,14.84839765657403
347.61348941086,43.54400934849,S455817128,28.12201881408691,0.2273263931274414,0.4688350945992686,1.2294059991836548,24.109306117883076
128.96240565819,6.62021692718,S468986279,26.00658416748047,0.0970325469970703,0.3702189675895198,1.16181480884552,9.563355589769982
10.13664827516,-23.80492190725,S20926643,28.50655937194824,0.0529041290283203,0.4199461468201728,0.93,52.77340548584263
85.33473220155,53.48105850474,S311063391,12.26392650604248,0.003702163696289,-0.3217246983013318,0.8139665722846985,56.92519245510331
343.66451235232,-70.07371016946,S277774779,26.685930252075195,0.0220069885253906,0.3649763421099979,1.024586796760559,22.864435083317325
256.3200776234,0.70256045351,S297236135,20.573692321777344,0.0170745849609375,0.1489515042614246,1.0495580434799194,86.17390167784934
212.11317625666,-74.85028677288,S396255306,29.273826599121097,0.019331932067871,0.4514155484833145,1.0976948738098145,38.189508849254686
301.38652182532,-67.3208969078,S352402781,17.927154541015625,0.0081825256347656,0.0163047607947032,0.923980951309204,78.48665338082706
38.22559174634,15.03453062793,S408817657,29.23770904541016,0.0813589096069336,0.4505633444056138,1.125637769699097,52.13595732717221
340.65368039606,-47.21081246497,S44577692,23.806659698486328,0.0160026550292968,0.2721294431986763,1.0868529081344604,41.458546446935735
152.84225011814,49.45423587723,S371520835,4.869897365570068,0.0005886554718017,-0.9300596308920396,0.666,6.3312984030038955
123.05506737817,17.64844110092,S800823400,24.31608009338379,0.3702125549316388,0.2808795345272966,1.009725570678711,29.953629421885946
344.56475497584,-2.39538531015,S38271828,20.06954574584961,0.0087795257568359,0.0978693794989187,0.98,43.220193098655805
358.66092179556,-40.30006167397,S183984086,28.34202766418457,0.0175609588623046,0.4150300112273491,1.0961086750030518,86.96167034532489
238.3004040682,13.19662297029,S172607904,17.77503776550293,0.0842294692993164,0.0014469368352076,0.9505698680877686,30.997411566416513
91.16708536244,-45.0789268875,S158111591,27.94199562072754,0.1960830688476562,0.4137994825819072,1.204292893409729,51.83106360936525
286.71860131057,-37.8106591103,S254147274,16.93963623046875,0.012160301208496,-0.0553506620549263,1.0,55.084279453696325
209.38357988951,61.49286093075,S202380743,10.064767837524414,0.0020060539245605,-0.5368380578236214,0.81,53.14268810506148
219.44273592361,-67.93200991617,S421472503,27.752573013305664,0.0180292129516619,0.3860782673016342,1.170826435089111,32.16696895046751
91.53556398423,35.38773879823,S400316888,25.628360748291016,0.0199813842773437,0.3006889025928548,1.0150312185287476,2.936879869161385
298.01432721422,11.62832572363,S281360699,27.002538681030277,0.0199317932128906,0.3390610259089275,1.0061132907867432,17.48156831296729
96.79735307637,-25.85649750011,S48622550,29.37197494506836,0.0181560516357421,0.4322823578154961,1.1898839473724363,50.65472295669319
272.40590122178,38.45777670113,S75946144,11.092915534973145,0.0019454956054687,-0.4399857938653019,0.82,40.607584189941846
336.46314311241,-75.01568819684,S317021841,23.39971160888672,0.0105600357055664,0.2185003208848781,1.0513535737991333,55.274796191702514
346.46681583515,-35.85307166021,S155315739,3.2877254486083984,0.000213623046875,-1.383805418313434,0.4597934420016353,8.354637082484086
301.29072974979,38.47848673769,S274764311,19.022375106811523,0.0095529556274414,0.029420429784833,0.9464660882949828,5.231897520221972
103.07521025949,-5.17371282347,S282210766,8.742635726928711,0.0032854080200195,-0.6587714442513954,0.7390746474266052,30.17964052885584
117.77379686817,54.12924241295,S53336409,29.97601318359375,0.0318880081176757,0.4524832467118137,1.2185015678405762,27.593585036097007
76.90963814026,9.47178097587,S284794221,27.56050109863281,0.041788101196289,0.3512061743534037,1.0195454359054563,21.492950703674598
210.88479682004,10.78678888508,S457880598,15.105355262756348,0.0638775825500479,-0.1926679699552775,0.8473617434501648,10.063012273606372
337.82636775391,-6.55529691224,S250957244,25.5116,0.4099,0.2734749398195994,1.12,26.56675557130321
29.24993600385,-51.76624722874,S229159785,26.68953323364257,0.0160465240478515,0.3300091119897387,1.1566169261932373,40.896410584578135
295.46655492993,50.51752392326,S27533327,21.11874771118164,0.0082530975341796,0.0964237659192458,0.9280067682266236,45.169254617151324
99.50156699576,-61.53336160747,S375034557,21.90176582336425,0.2283220291137695,0.1216786325555579,1.08,55.62720830773801
315.14100317617,-4.73026134149,S248854510,26.992969512939453,0.0202207565307617,0.3097983876758696,1.022143840789795,34.04096544584979
274.91721062106,-63.88656196512,S365725318,23.469327926635746,0.0148935317993181,0.1927858999982426,1.0488020181655884,22.572828083215487
186.70058952846,-48.91319418296,S21113446,26.850025177001957,0.0180387496948224,0.2974814886909614,0.983802318572998,15.613900005295582
192.1960343688,24.84022785194,S160010717,17.087474822998047,0.0075435638427734,-0.0998768402367297,0.9126808643341064,18.25320326575234
128.21456583342,-31.50085074487,S393844873,12.162492752075195,0.0026745796203595,-0.3951450799694282,0.89,34.23988989914288
215.81368645679,1.24156720027,S446436963,17.44967269897461,0.0124578475952148,-0.0762279115227124,0.9208506941795348,42.476406571854675
290.89172234446,33.22196525443,S394547839,15.602307319641112,0.0039582252502441,-0.1859408206144353,0.93,37.19153991684395
34.74376955275,-25.94568706109,S72748794,12.832074165344238,0.0047717094421395,-0.3507381857510135,0.93,12.164691838550585
208.95830664442,14.05650305075,S458457378,24.48783302307129,0.0159492492675781,0.2327119612476778,1.0982073545455933,28.334202615440972
260.71369878978,-2.38817772805,S59476871,19.608055114746097,0.0088233947753906,0.0143012640881085,0.894821286201477,35.756886992682475
178.2448645626,37.71868203701,S309599261,9.168479919433594,0.0015606880187988,-0.6292184872505626,0.81,11.182170903658712
289.91249513823,37.33054039692,S122215177,25.0842227935791,0.0600833892822283,-0.0985808246108563,0.9463897943496704,42.70026514350663
222.84601832209,19.10191155739,S1101124559,6.746701240539551,0.002582311630249,-0.8946986447149193,0.67,5.600314972923523
305.71820553864,14.55109637822,S456398764,26.020437240600582,0.0159168243408203,0.2827529227272332,1.1509175300598145,7.650307986998604
187.70889912518,53.07660731087,S141249230,22.292341232299805,0.0091714859008789,0.1363689441050157,1.0605512857437134,3.078217226921365
224.5366693215,-48.86295470948,S289074137,23.135984420776367,0.0795392990112304,0.1411391356357278,1.01,68.21590127467516
291.35732505043,24.91277453461,S110541820,28.27249336242676,0.0199327468872052,0.3454846380816423,1.1393938064575195,6.532063254111049
310.0489776403,-23.77386796429,S188401533,14.664376258850098,0.0064091682434082,-0.2524365335678568,0.96,58.34065455402503
130.82512663601,-38.88238053626,S181273463,11.189918518066406,0.0020694732666006,-0.4976177575604668,0.7809653282165527,84.75906436913044
